Estimating norm scaling factor: 100%|██████████| 1000/1000 [00:18<00:00, 55.10it/s]
4600| l0_loss: 38099.48438 | mse_loss: 2.46654:  19%|█▉        | 2355200/12288000 [04:19<15:44, 10515.77it/s]
                                                               
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': -0.014719285310627217, 'ce_loss_with_ablation': 8.3441743850708, 'ce_loss_with_sae': 8.431249618530273, 'ce_loss_without_sae': 2.428450107574463}, 'reconstruction_quality': {'explained_variance': -0.0009467832860536873, 'mse': 23.93855094909668, 'cossim': 0.2684171199798584}, 'shrinkage': {'l2_norm_in': 46.161800384521484, 'l2_norm_out': 0.07443112879991531, 'l2_ratio': 0.0005594735266640782, 'relative_reconstruction_bias': 0.03882608562707901}, 'sparsity': {'l0': 318.3677673339844, 'l1': 32.676021575927734}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.000115913976363, 'ce_loss_with_ablation': 7.882077217102051, 'ce_loss_with_sae': 2.3011748790740967, 'ce_loss_without_sae': 2.301821708679199}, 'reconstruction_quality': {'explained_variance': 0.021494349464774132, 'mse': 17.98385238647461, 'cossim': 0.9921698570251465}, 'shrinkage': {'l2_norm_in': 42.625709533691406, 'l2_norm_out': 1.6072334051132202, 'l2_ratio': 0.03762765973806381, 'relative_reconstruction_bias': 0.0381472185254097}, 'sparsity': {'l0': 10152.6552734375, 'l1': 8825.4404296875}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.9999017777748254, 'ce_loss_with_ablation': 8.174195289611816, 'ce_loss_with_sae': 2.1452789306640625, 'ce_loss_without_sae': 2.144686698913574}, 'reconstruction_quality': {'explained_variance': 0.06575117260217667, 'mse': 21.834508895874023, 'cossim': 0.993131160736084}, 'shrinkage': {'l2_norm_in': 46.168670654296875, 'l2_norm_out': 1.7441905736923218, 'l2_ratio': 0.03768271207809448, 'relative_reconstruction_bias': 0.03815891593694687}, 'sparsity': {'l0': 10158.962890625, 'l1': 9230.0859375}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0005577261520349, 'ce_loss_with_ablation': 8.231385231018066, 'ce_loss_with_sae': 2.4083826541900635, 'ce_loss_without_sae': 2.411628484725952}, 'reconstruction_quality': {'explained_variance': 0.07421267032623291, 'mse': 22.574853897094727, 'cossim': 0.991476833820343}, 'shrinkage': {'l2_norm_in': 46.10205841064453, 'l2_norm_out': 1.737082839012146, 'l2_ratio': 0.03756723925471306, 'relative_reconstruction_bias': 0.038159292191267014}, 'sparsity': {'l0': 10175.3798828125, 'l1': 9196.2607421875}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.9998359802020927, 'ce_loss_with_ablation': 7.725926399230957, 'ce_loss_with_sae': 2.278740882873535, 'ce_loss_without_sae': 2.2778472900390625}, 'reconstruction_quality': {'explained_variance': 0.021452736109495163, 'mse': 17.784826278686523, 'cossim': 0.9921818971633911}, 'shrinkage': {'l2_norm_in': 42.711402893066406, 'l2_norm_out': 1.60919189453125, 'l2_ratio': 0.037600088864564896, 'relative_reconstruction_bias': 0.0381440632045269}, 'sparsity': {'l0': 10210.5185546875, 'l1': 8950.8486328125}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0000434890661274, 'ce_loss_with_ablation': 8.08329963684082, 'ce_loss_with_sae': 2.3979437351226807, 'ce_loss_without_sae': 2.398190975189209}, 'reconstruction_quality': {'explained_variance': 0.07368475198745728, 'mse': 22.85133171081543, 'cossim': 0.9919378161430359}, 'shrinkage': {'l2_norm_in': 46.27427673339844, 'l2_norm_out': 1.7449783086776733, 'l2_ratio': 0.03759688884019852, 'relative_reconstruction_bias': 0.0381631962954998}, 'sparsity': {'l0': 10214.955078125, 'l1': 9302.3876953125}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0001538975831765, 'ce_loss_with_ablation': 8.407530784606934, 'ce_loss_with_sae': 2.4406323432922363, 'ce_loss_without_sae': 2.4415504932403564}, 'reconstruction_quality': {'explained_variance': 0.06596020609140396, 'mse': 21.898305892944336, 'cossim': 0.9914270639419556}, 'shrinkage': {'l2_norm_in': 45.791751861572266, 'l2_norm_out': 1.7248432636260986, 'l2_ratio': 0.03755507990717888, 'relative_reconstruction_bias': 0.03815286234021187}, 'sparsity': {'l0': 10244.576171875, 'l1': 9288.8642578125}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0009395690212113, 'ce_loss_with_ablation': 7.869250774383545, 'ce_loss_with_sae': 2.284484624862671, 'ce_loss_without_sae': 2.289726972579956}, 'reconstruction_quality': {'explained_variance': 0.06278305500745773, 'mse': 21.501150131225586, 'cossim': 0.9935008883476257}, 'shrinkage': {'l2_norm_in': 45.898746490478516, 'l2_norm_out': 1.734655737876892, 'l2_ratio': 0.037707604467868805, 'relative_reconstruction_bias': 0.03814743831753731}, 'sparsity': {'l0': 10272.70703125, 'l1': 9409.48046875}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.000013531353664, 'ce_loss_with_ablation': 8.084657669067383, 'ce_loss_with_sae': 2.4286530017852783, 'ce_loss_without_sae': 2.42872953414917}, 'reconstruction_quality': {'explained_variance': 0.07128236442804337, 'mse': 22.51631736755371, 'cossim': 0.9924795031547546}, 'shrinkage': {'l2_norm_in': 46.15829086303711, 'l2_norm_out': 1.7412865161895752, 'l2_ratio': 0.03761696442961693, 'relative_reconstruction_bias': 0.03816787526011467}, 'sparsity': {'l0': 10275.0419921875, 'l1': 9364.6474609375}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.000358031544069, 'ce_loss_with_ablation': 8.181266784667969, 'ce_loss_with_sae': 2.451014995574951, 'ce_loss_without_sae': 2.453065872192383}, 'reconstruction_quality': {'explained_variance': 0.06549859791994095, 'mse': 21.629026412963867, 'cossim': 0.9937548041343689}, 'shrinkage': {'l2_norm_in': 45.91194152832031, 'l2_norm_out': 1.7355854511260986, 'l2_ratio': 0.037717051804065704, 'relative_reconstruction_bias': 0.038154106587171555}, 'sparsity': {'l0': 10300.5029296875, 'l1': 9435.0986328125}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.9999145988339392, 'ce_loss_with_ablation': 8.171857833862305, 'ce_loss_with_sae': 2.2287328243255615, 'ce_loss_without_sae': 2.2282252311706543}, 'reconstruction_quality': {'explained_variance': 0.06957914680242538, 'mse': 21.888601303100586, 'cossim': 0.9940702319145203}, 'shrinkage': {'l2_norm_in': 46.072444915771484, 'l2_norm_out': 1.742526650428772, 'l2_ratio': 0.037740837782621384, 'relative_reconstruction_bias': 0.03815416619181633}, 'sparsity': {'l0': 10321.0302734375, 'l1': 9485.4716796875}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.000147418257912, 'ce_loss_with_ablation': 8.032962799072266, 'ce_loss_with_sae': 2.321457862854004, 'ce_loss_without_sae': 2.3222997188568115}, 'reconstruction_quality': {'explained_variance': 0.01380699872970581, 'mse': 17.572824478149414, 'cossim': 0.9936556220054626}, 'shrinkage': {'l2_norm_in': 42.369117736816406, 'l2_norm_out': 1.6002568006515503, 'l2_ratio': 0.037707868963479996, 'relative_reconstruction_bias': 0.0381532683968544}, 'sparsity': {'l0': 10335.2841796875, 'l1': 9154.1923828125}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.9998438985780929, 'ce_loss_with_ablation': 8.277902603149414, 'ce_loss_with_sae': 2.439826726913452, 'ce_loss_without_sae': 2.438915252685547}, 'reconstruction_quality': {'explained_variance': 0.05049365758895874, 'mse': 20.47713851928711, 'cossim': 0.992965042591095}, 'shrinkage': {'l2_norm_in': 45.05776596069336, 'l2_norm_out': 1.7007440328598022, 'l2_ratio': 0.037655629217624664, 'relative_reconstruction_bias': 0.03815765678882599}, 'sparsity': {'l0': 10350.958984375, 'l1': 9420.4443359375}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.9995837905805264, 'ce_loss_with_ablation': 7.799511909484863, 'ce_loss_with_sae': 2.2825610637664795, 'ce_loss_without_sae': 2.280263900756836}, 'reconstruction_quality': {'explained_variance': 0.024149024859070778, 'mse': 17.86623191833496, 'cossim': 0.9939298033714294}, 'shrinkage': {'l2_norm_in': 42.68037796020508, 'l2_norm_out': 1.6127723455429077, 'l2_ratio': 0.03772206977009773, 'relative_reconstruction_bias': 0.03815717250108719}, 'sparsity': {'l0': 10357.7802734375, 'l1': 9162.9638671875}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0001044172820581, 'ce_loss_with_ablation': 8.344773292541504, 'ce_loss_with_sae': 2.2042715549468994, 'ce_loss_without_sae': 2.2049126625061035}, 'reconstruction_quality': {'explained_variance': 0.07899384945631027, 'mse': 22.653396606445312, 'cossim': 0.9928604364395142}, 'shrinkage': {'l2_norm_in': 46.45356369018555, 'l2_norm_out': 1.7532713413238525, 'l2_ratio': 0.0376436673104763, 'relative_reconstruction_bias': 0.03815833851695061}, 'sparsity': {'l0': 10367.0419921875, 'l1': 9584.8115234375}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0006615210394387, 'ce_loss_with_ablation': 8.026175498962402, 'ce_loss_with_sae': 2.4224255084991455, 'ce_loss_without_sae': 2.4261300563812256}, 'reconstruction_quality': {'explained_variance': 0.05940819904208183, 'mse': 21.284305572509766, 'cossim': 0.9934982657432556}, 'shrinkage': {'l2_norm_in': 45.57032775878906, 'l2_norm_out': 1.7213643789291382, 'l2_ratio': 0.0376838743686676, 'relative_reconstruction_bias': 0.038154710084199905}, 'sparsity': {'l0': 10383.0185546875, 'l1': 9567.62109375}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0001894716993525, 'ce_loss_with_ablation': 8.339534759521484, 'ce_loss_with_sae': 2.0517096519470215, 'ce_loss_without_sae': 2.052900791168213}, 'reconstruction_quality': {'explained_variance': 0.07718296349048615, 'mse': 22.504657745361328, 'cossim': 0.9946365356445312}, 'shrinkage': {'l2_norm_in': 46.5422477722168, 'l2_norm_out': 1.76180899143219, 'l2_ratio': 0.03777351975440979, 'relative_reconstruction_bias': 0.038159146904945374}, 'sparsity': {'l0': 10390.6875, 'l1': 9646.78125}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.9999912211338293, 'ce_loss_with_ablation': 7.832381248474121, 'ce_loss_with_sae': 2.2921483516693115, 'ce_loss_without_sae': 2.292099714279175}, 'reconstruction_quality': {'explained_variance': 0.023206422105431557, 'mse': 18.156620025634766, 'cossim': 0.9938807487487793}, 'shrinkage': {'l2_norm_in': 42.685420989990234, 'l2_norm_out': 1.612681269645691, 'l2_ratio': 0.03771371766924858, 'relative_reconstruction_bias': 0.03814934566617012}, 'sparsity': {'l0': 10410.7919921875, 'l1': 9245.775390625}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.9997328813562525, 'ce_loss_with_ablation': 8.206045150756836, 'ce_loss_with_sae': 2.1516644954681396, 'ce_loss_without_sae': 2.1500468254089355}, 'reconstruction_quality': {'explained_variance': 0.05929689481854439, 'mse': 21.37330436706543, 'cossim': 0.9929651618003845}, 'shrinkage': {'l2_norm_in': 45.77336502075195, 'l2_norm_out': 1.7271565198898315, 'l2_ratio': 0.037638891488313675, 'relative_reconstruction_bias': 0.03816763684153557}, 'sparsity': {'l0': 10407.7021484375, 'l1': 9606.1142578125}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0004456784102536, 'ce_loss_with_ablation': 8.093214988708496, 'ce_loss_with_sae': 2.3254189491271973, 'ce_loss_without_sae': 2.327988386154175}, 'reconstruction_quality': {'explained_variance': 0.05393984913825989, 'mse': 20.81386375427246, 'cossim': 0.9946709871292114}, 'shrinkage': {'l2_norm_in': 45.07162094116211, 'l2_norm_out': 1.705708384513855, 'l2_ratio': 0.03777186945080757, 'relative_reconstruction_bias': 0.03817237541079521}, 'sparsity': {'l0': 10426.494140625, 'l1': 9586.4287109375}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0003346759919556, 'ce_loss_with_ablation': 8.361751556396484, 'ce_loss_with_sae': 2.4113354682922363, 'ce_loss_without_sae': 2.4133262634277344}, 'reconstruction_quality': {'explained_variance': 0.059509169310331345, 'mse': 21.03542137145996, 'cossim': 0.9939081072807312}, 'shrinkage': {'l2_norm_in': 45.5203857421875, 'l2_norm_out': 1.7200555801391602, 'l2_ratio': 0.03770852088928223, 'relative_reconstruction_bias': 0.03814975172281265}, 'sparsity': {'l0': 10440.8974609375, 'l1': 9649.9267578125}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.9998106657209586, 'ce_loss_with_ablation': 8.186532974243164, 'ce_loss_with_sae': 2.4127206802368164, 'ce_loss_without_sae': 2.4116272926330566}, 'reconstruction_quality': {'explained_variance': 0.06803076714277267, 'mse': 21.625329971313477, 'cossim': 0.9947473406791687}, 'shrinkage': {'l2_norm_in': 46.14313507080078, 'l2_norm_out': 1.746803879737854, 'l2_ratio': 0.03778126835823059, 'relative_reconstruction_bias': 0.038169439882040024}, 'sparsity': {'l0': 10455.6845703125, 'l1': 9741.3076171875}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0000996428024769, 'ce_loss_with_ablation': 8.292403221130371, 'ce_loss_with_sae': 2.36501407623291, 'ce_loss_without_sae': 2.3656046390533447}, 'reconstruction_quality': {'explained_variance': 0.0779394805431366, 'mse': 23.09346580505371, 'cossim': 0.9939996600151062}, 'shrinkage': {'l2_norm_in': 46.526432037353516, 'l2_norm_out': 1.7586740255355835, 'l2_ratio': 0.03770812973380089, 'relative_reconstruction_bias': 0.038173653185367584}, 'sparsity': {'l0': 10454.125, 'l1': 9794.6142578125}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.9998062788156631, 'ce_loss_with_ablation': 8.233312606811523, 'ce_loss_with_sae': 2.489375352859497, 'ce_loss_without_sae': 2.488262414932251}, 'reconstruction_quality': {'explained_variance': 0.06332961469888687, 'mse': 21.757108688354492, 'cossim': 0.9941019415855408}, 'shrinkage': {'l2_norm_in': 45.922664642333984, 'l2_norm_out': 1.736040711402893, 'l2_ratio': 0.03772009536623955, 'relative_reconstruction_bias': 0.0381576307117939}, 'sparsity': {'l0': 10474.673828125, 'l1': 9742.1064453125}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.9999201123460953, 'ce_loss_with_ablation': 8.095454216003418, 'ce_loss_with_sae': 2.1091792583465576, 'ce_loss_without_sae': 2.10870099067688}, 'reconstruction_quality': {'explained_variance': 0.07052965462207794, 'mse': 22.10735321044922, 'cossim': 0.9953693747520447}, 'shrinkage': {'l2_norm_in': 46.34590530395508, 'l2_norm_out': 1.7562998533248901, 'l2_ratio': 0.03782644495368004, 'relative_reconstruction_bias': 0.03816533833742142}, 'sparsity': {'l0': 10482.375, 'l1': 9843.4140625}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0002330649760725, 'ce_loss_with_ablation': 8.21313190460205, 'ce_loss_with_sae': 2.1414105892181396, 'ce_loss_without_sae': 2.1428253650665283}, 'reconstruction_quality': {'explained_variance': 0.06784504652023315, 'mse': 22.083602905273438, 'cossim': 0.994677722454071}, 'shrinkage': {'l2_norm_in': 46.26918029785156, 'l2_norm_out': 1.7507343292236328, 'l2_ratio': 0.03776348754763603, 'relative_reconstruction_bias': 0.03815518692135811}, 'sparsity': {'l0': 10482.2275390625, 'l1': 9826.3701171875}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0003131604770785, 'ce_loss_with_ablation': 8.274564743041992, 'ce_loss_with_sae': 2.0510246753692627, 'ce_loss_without_sae': 2.0529730319976807}, 'reconstruction_quality': {'explained_variance': 0.044029731303453445, 'mse': 19.821678161621094, 'cossim': 0.9952772259712219}, 'shrinkage': {'l2_norm_in': 44.3333854675293, 'l2_norm_out': 1.6795555353164673, 'l2_ratio': 0.03782065585255623, 'relative_reconstruction_bias': 0.03817128762602806}, 'sparsity': {'l0': 10507.197265625, 'l1': 9694.6416015625}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.000016501113622, 'ce_loss_with_ablation': 8.3341646194458, 'ce_loss_with_sae': 2.467921733856201, 'ce_loss_without_sae': 2.4680185317993164}, 'reconstruction_quality': {'explained_variance': 0.059802114963531494, 'mse': 21.380277633666992, 'cossim': 0.9938179850578308}, 'shrinkage': {'l2_norm_in': 45.8193473815918, 'l2_norm_out': 1.730475664138794, 'l2_ratio': 0.03768764063715935, 'relative_reconstruction_bias': 0.03814030811190605}, 'sparsity': {'l0': 10511.77734375, 'l1': 9855.455078125}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0002707961927413, 'ce_loss_with_ablation': 8.267976760864258, 'ce_loss_with_sae': 2.4361541271209717, 'ce_loss_without_sae': 2.4377329349517822}, 'reconstruction_quality': {'explained_variance': 0.06469398736953735, 'mse': 22.04451560974121, 'cossim': 0.9947168231010437}, 'shrinkage': {'l2_norm_in': 45.694881439208984, 'l2_norm_out': 1.7290935516357422, 'l2_ratio': 0.037765152752399445, 'relative_reconstruction_bias': 0.03815750405192375}, 'sparsity': {'l0': 10512.705078125, 'l1': 9832.603515625}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0000229751540601, 'ce_loss_with_ablation': 8.095800399780273, 'ce_loss_with_sae': 2.4504547119140625, 'ce_loss_without_sae': 2.4505844116210938}, 'reconstruction_quality': {'explained_variance': 0.07653002440929413, 'mse': 22.774316787719727, 'cossim': 0.9946146011352539}, 'shrinkage': {'l2_norm_in': 46.405025482177734, 'l2_norm_out': 1.7557958364486694, 'l2_ratio': 0.03775191679596901, 'relative_reconstruction_bias': 0.038171328604221344}, 'sparsity': {'l0': 10524.8876953125, 'l1': 9929.876953125}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0000362381634482, 'ce_loss_with_ablation': 8.047508239746094, 'ce_loss_with_sae': 2.2378530502319336, 'ce_loss_without_sae': 2.2380635738372803}, 'reconstruction_quality': {'explained_variance': 0.07469471544027328, 'mse': 21.888864517211914, 'cossim': 0.9959670901298523}, 'shrinkage': {'l2_norm_in': 46.015254974365234, 'l2_norm_out': 1.7453441619873047, 'l2_ratio': 0.03786591812968254, 'relative_reconstruction_bias': 0.038171082735061646}, 'sparsity': {'l0': 10528.072265625, 'l1': 9911.1875}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0002843107566364, 'ce_loss_with_ablation': 8.403844833374023, 'ce_loss_with_sae': 2.4649789333343506, 'ce_loss_without_sae': 2.4666669368743896}, 'reconstruction_quality': {'explained_variance': 0.06744980067014694, 'mse': 21.68198013305664, 'cossim': 0.9956939816474915}, 'shrinkage': {'l2_norm_in': 46.041542053222656, 'l2_norm_out': 1.7454525232315063, 'l2_ratio': 0.03784855827689171, 'relative_reconstruction_bias': 0.038163915276527405}, 'sparsity': {'l0': 10540.3857421875, 'l1': 9961.1591796875}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.9999266642351485, 'ce_loss_with_ablation': 8.11013126373291, 'ce_loss_with_sae': 2.4894700050354004, 'ce_loss_without_sae': 2.489057779312134}, 'reconstruction_quality': {'explained_variance': 0.06762877106666565, 'mse': 21.679502487182617, 'cossim': 0.9957039952278137}, 'shrinkage': {'l2_norm_in': 46.1547966003418, 'l2_norm_out': 1.7494862079620361, 'l2_ratio': 0.03784129023551941, 'relative_reconstruction_bias': 0.038165997713804245}, 'sparsity': {'l0': 10549.4970703125, 'l1': 9988.814453125}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0004388416533518, 'ce_loss_with_ablation': 8.166223526000977, 'ce_loss_with_sae': 2.402097463607788, 'ce_loss_without_sae': 2.40462589263916}, 'reconstruction_quality': {'explained_variance': 0.07726193964481354, 'mse': 22.90627098083496, 'cossim': 0.9952074289321899}, 'shrinkage': {'l2_norm_in': 46.50785446166992, 'l2_norm_out': 1.7612472772598267, 'l2_ratio': 0.03779587894678116, 'relative_reconstruction_bias': 0.03816009685397148}, 'sparsity': {'l0': 10552.5859375, 'l1': 9985.9453125}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0000609016493183, 'ce_loss_with_ablation': 8.4215669631958, 'ce_loss_with_sae': 2.4628584384918213, 'ce_loss_without_sae': 2.463221311569214}, 'reconstruction_quality': {'explained_variance': 0.07140902429819107, 'mse': 22.176565170288086, 'cossim': 0.9949807524681091}, 'shrinkage': {'l2_norm_in': 45.91150665283203, 'l2_norm_out': 1.7375408411026, 'l2_ratio': 0.03777241334319115, 'relative_reconstruction_bias': 0.03816695138812065}, 'sparsity': {'l0': 10570.5810546875, 'l1': 9949.9365234375}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.9998130851691839, 'ce_loss_with_ablation': 7.92083215713501, 'ce_loss_with_sae': 2.2724921703338623, 'ce_loss_without_sae': 2.2714362144470215}, 'reconstruction_quality': {'explained_variance': 0.024728357791900635, 'mse': 18.193605422973633, 'cossim': 0.9954416155815125}, 'shrinkage': {'l2_norm_in': 42.839359283447266, 'l2_norm_out': 1.622908592224121, 'l2_ratio': 0.03782840818166733, 'relative_reconstruction_bias': 0.03816821798682213}, 'sparsity': {'l0': 10586.0654296875, 'l1': 9695.2255859375}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0000145407533527, 'ce_loss_with_ablation': 8.003125190734863, 'ce_loss_with_sae': 2.3134303092956543, 'ce_loss_without_sae': 2.3135130405426025}, 'reconstruction_quality': {'explained_variance': 0.02271910384297371, 'mse': 17.920698165893555, 'cossim': 0.9956302642822266}, 'shrinkage': {'l2_norm_in': 42.79987716674805, 'l2_norm_out': 1.6216497421264648, 'l2_ratio': 0.03784108906984329, 'relative_reconstruction_bias': 0.038156766444444656}, 'sparsity': {'l0': 10588.587890625, 'l1': 9747.7294921875}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 1.0001007145403553, 'ce_loss_with_ablation': 8.271770477294922, 'ce_loss_with_sae': 2.454800605773926, 'ce_loss_without_sae': 2.4553864002227783}, 'reconstruction_quality': {'explained_variance': 0.0687568411231041, 'mse': 22.078290939331055, 'cossim': 0.9950597882270813}, 'shrinkage': {'l2_norm_in': 46.1897087097168, 'l2_norm_out': 1.7480312585830688, 'l2_ratio': 0.037776779383420944, 'relative_reconstruction_bias': 0.038149189203977585}, 'sparsity': {'l0': 10582.8896484375, 'l1': 10140.2490234375}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
sae_trainer.py:348 {'model_performance_preservation': {'ce_loss_score': 0.999907397501866, 'ce_loss_with_ablation': 8.325105667114258, 'ce_loss_with_sae': 2.156826972961426, 'ce_loss_without_sae': 2.1562557220458984}, 'reconstruction_quality': {'explained_variance': 0.06353403627872467, 'mse': 21.487035751342773, 'cossim': 0.9960705637931824}, 'shrinkage': {'l2_norm_in': 45.70123291015625, 'l2_norm_out': 1.733284831047058, 'l2_ratio': 0.037870943546295166, 'relative_reconstruction_bias': 0.038162630051374435}, 'sparsity': {'l0': 10593.55859375, 'l1': 10040.25}, 'token_stats': {'total_tokens_eval_reconstruction': 5120, 'total_tokens_eval_sparsity_variance': 5120}}
